20240523;150600;3447;3447;3447;3447;1
20240523;150800;3447.65;3447.95;3447.65;3447.95;4
20240523;150900;3448;3448;3448;3448;4
20240523;151500;3448.1;3449.05;3448.1;3449.05;11
20240523;151600;3448.6;3450.45;3448.6;3450.25;18
20240523;151700;3450.4;3450.4;3450.4;3450.4;1
20240523;152100;3448.05;3448.05;3448;3448;2
20240523;152500;3446.5;3446.5;3446.5;3446.5;2
20240523;152600;3443.85;3444.05;3443.7;3444.05;9
20240523;152700;3443.9;3443.9;3443.9;3443.9;1
20240523;152800;3443.9;3443.9;3443.9;3443.9;8
20240523;153800;3442;3442;3441;3441;3
20240523;153900;3440.9;3440.9;3440;3440;2
20240523;154200;3440.3;3440.3;3440.3;3440.3;1
20240523;154600;3443.15;3443.15;3443.15;3443.15;1
20240523;154700;3443.65;3443.65;3443.65;3443.65;1
20240523;155200;3445;3445;3445;3445;1
20240523;155400;3446;3446;3446;3446;1
20240523;155500;3447;3447;3447;3447;1
20240523;155700;3448;3448.1;3448;3448.1;2
20240523;155900;3449;3449;3449;3449;1
20240523;160200;3450;3451;3450;3451;6
20240523;160700;3451.05;3453.1;3451.05;3453.1;14
20240523;160800;3453.35;3456;3453.35;3456;10
20240523;160900;3457.85;3458.45;3457.85;3458.45;10
20240523;161400;3459.15;3460.85;3459.15;3460.85;8
20240523;161500;3460.1;3460.1;3460.05;3460.05;26
20240523;161600;3460.05;3460.05;3460.05;3460.05;9
20240523;161700;3461.95;3462.6;3461.95;3462.6;16
20240523;161800;3461.95;3461.95;3460.3;3460.3;4
20240523;161900;3460.45;3460.45;3460.45;3460.45;10
20240523;162000;3461.5;3461.5;3461.5;3461.5;1
20240523;162100;3460;3460;3459.7;3459.7;2
20240523;162200;3459.4;3459.4;3459.4;3459.4;1
20240523;162400;3460.8;3460.8;3460.8;3460.8;5
20240523;162500;3464;3464.5;3464;3464.5;4
20240523;162700;3465;3465;3464.15;3464.5;6
20240523;163100;3464.4;3464.4;3464.4;3464.4;2
20240523;163400;3462.5;3462.5;3461;3461;4
20240523;163500;3461.15;3461.15;3461.15;3461.15;1
20240523;163800;3461;3461;3461;3461;1
20240523;164100;3460.5;3460.5;3460.5;3460.5;1
20240523;165500;3464.1;3464.4;3464.1;3464.4;2
20240523;165600;3464.95;3465;3464.95;3465;2
20240523;165700;3464.95;3464.95;3464.95;3464.95;7
20240523;170000;3465.05;3465.15;3465.05;3465.15;3
20240523;170100;3465.5;3465.5;3465.5;3465.5;1
20240523;171600;3460;3460;3460;3460;1
20240523;172500;3460;3460;3460;3460;2
20240523;173600;3462.4;3462.4;3462.4;3462.4;1
20240523;174400;3465;3465;3465;3465;2
20240523;174900;3465.5;3465.5;3465.5;3465.5;1
20240523;175600;3466;3467;3466;3467;4
20240523;175800;3467.5;3468;3467.5;3468;2
20240523;175900;3468.1;3468.3;3468.1;3468.3;2
20240523;180000;3468.3;3469.5;3468.3;3469.5;4
20240523;180200;3470;3470;3470;3470;2
20240523;180300;3469.65;3469.8;3469.65;3469.8;8
20240523;181400;3463.65;3463.65;3463.65;3463.65;1
20240523;181600;3463.05;3463.05;3463.05;3463.05;1
